trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2096,False,"{'a': 0.001, 'e': 0.12307024365396771}",20,7,-22.48608599750952,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2097,False,"{'a': 0.001, 'e': 0.122947234924929}",20,7,-11.545030431366694,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
2098,False,"{'a': 0.001, 'e': 0.12282434914313546}",20,6,25.30509498786099,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.001, 'e': 0.1227015861857013}",25,11,20.850293551023483,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2100,False,"{'a': 0.001, 'e': 0.1225789459298635}",25,15,11.57492813102444,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2101,False,"{'a': 0.001, 'e': 0.1224564282529819}",20,16,4.899301694394315,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2102,False,"{'a': 0.001, 'e': 0.12233403303253876}",25,15,0.111983054768797,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
2103,False,"{'a': 0.001, 'e': 0.12221176014613884}",25,18,9.671266693913527,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2104,False,"{'a': 0.001, 'e': 0.1220896094715092}",20,9,23.130607334387868,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2105,False,"{'a': 0.001, 'e': 0.12196758088649925}",30,20,7.337447883832842,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2106,False,"{'a': 0.001, 'e': 0.12184567426908036}",25,10,22.606585842272274,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.001, 'e': 0.12172388949734589}",20,10,21.29973333089889,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2108,False,"{'a': 0.001, 'e': 0.121602226449511}",20,0,12.473066476580021,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
2109,False,"{'a': 0.001, 'e': 0.12148068500391276}",20,15,8.271442014568875,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.001, 'e': 0.12135926503900965}",30,23,15.43993055976836,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2111,False,"{'a': 0.001, 'e': 0.12123796643338168}",25,10,27.70015897736262,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.001, 'e': 0.1211167890657302}",20,4,-10.278939545611577,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
2113,False,"{'a': 0.001, 'e': 0.12099573281487792}",20,13,11.506776151928253,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2114,False,"{'a': 0.001, 'e': 0.12087479755976856}",25,0,27.214650830888885,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2115,False,"{'a': 0.001, 'e': 0.12075398317946681}",30,7,16.17733597447174,"{0: 20, 1: 3, 2: 0, 3: 0, 4: 0}",1
2116,False,"{'a': 0.001, 'e': 0.12063328955315826}",30,13,23.843350415098886,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2117,False,"{'a': 0.001, 'e': 0.12051271656014938}",20,16,6.674523580043,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2118,False,"{'a': 0.001, 'e': 0.12039226407986708}",20,0,27.53370424954026,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2119,False,"{'a': 0.001, 'e': 0.12027193199185891}",30,13,-24.676024916969045,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
2120,False,"{'a': 0.001, 'e': 0.12015172017579269}",20,11,17.968448257268918,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2121,False,"{'a': 0.001, 'e': 0.12003162851145673}",30,17,21.137601291177422,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2122,False,"{'a': 0.001, 'e': 0.11991165687875927}",20,0,-5.593202365841509,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
2123,False,"{'a': 0.001, 'e': 0.11979180515772868}",25,12,25.987290702827078,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2124,False,"{'a': 0.001, 'e': 0.11967207322851317}",20,0,28.793885894555363,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2125,False,"{'a': 0.001, 'e': 0.11955246097138093}",35,21,4.449822322465426,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2126,False,"{'a': 0.001, 'e': 0.11943296826671962}",25,11,22.230067661242806,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2127,False,"{'a': 0.001, 'e': 0.11931359499503652}",20,5,24.01717395794459,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2128,False,"{'a': 0.001, 'e': 0.11919434103695832}",30,20,8.723128804739243,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2129,False,"{'a': 0.001, 'e': 0.11907520627323114}",35,15,19.437677964953537,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2130,False,"{'a': 0.001, 'e': 0.11895619058472015}",25,17,13.294544155875812,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2131,False,"{'a': 0.001, 'e': 0.11883729385240965}",20,14,10.583234368746206,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2132,False,"{'a': 0.001, 'e': 0.11871851595740286}",30,0,-50.793490471544445,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",1
2133,False,"{'a': 0.001, 'e': 0.11859985678092198}",20,5,28.476668870923497,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2134,False,"{'a': 0.001, 'e': 0.11848131620430775}",20,9,20.29429158206612,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.001, 'e': 0.11836289410901962}",20,6,2.9328523533987134,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2136,False,"{'a': 0.001, 'e': 0.1182445903766354}",20,9,24.034371120114972,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2137,False,"{'a': 0.001, 'e': 0.11812640488885146}",25,20,10.12956514907567,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2138,False,"{'a': 0.001, 'e': 0.11800833752748224}",25,18,9.321193994984135,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2139,False,"{'a': 0.001, 'e': 0.1178903881744604}",20,12,15.367134147738705,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2140,False,"{'a': 0.001, 'e': 0.1177725567118365}",30,4,-17.05365458094068,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 1}",1
2141,False,"{'a': 0.001, 'e': 0.11765484302177918}",25,0,37.674009204753055,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2142,False,"{'a': 0.001, 'e': 0.11753724698657468}",20,14,10.253864457968227,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.001, 'e': 0.11741976848862698}",25,16,6.35785684970166,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2144,False,"{'a': 0.001, 'e': 0.11730240741045748}",20,4,31.985519479585026,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2145,False,"{'a': 0.001, 'e': 0.11718516363470523}",35,22,23.451396109373725,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2146,False,"{'a': 0.001, 'e': 0.11706803704412637}",35,14,39.223176973068504,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2147,False,"{'a': 0.001, 'e': 0.11695102752159432}",20,14,11.054414443325246,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2148,False,"{'a': 0.001, 'e': 0.11683413495009948}",25,8,30.60146972028326,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2149,False,"{'a': 0.001, 'e': 0.11671735921274938}",20,9,22.638999374195095,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2150,False,"{'a': 0.001, 'e': 0.11660070019276822}",20,0,-4.443204206204037,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
2151,False,"{'a': 0.001, 'e': 0.11648415777349697}",20,15,8.183953301405445,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2152,False,"{'a': 0.001, 'e': 0.11636773183839315}",25,11,25.965465183885595,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2153,False,"{'a': 0.001, 'e': 0.11625142227103091}",30,0,47.017607345826754,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2154,False,"{'a': 0.001, 'e': 0.11613522895510063}",20,13,13.39761256774435,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2155,False,"{'a': 0.001, 'e': 0.116019151774409}",30,16,-7.941278914342016,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
2156,False,"{'a': 0.001, 'e': 0.11590319061287874}",20,7,20.703125954398555,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.001, 'e': 0.1157873453545488}",30,10,17.294993020991004,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
2158,False,"{'a': 0.001, 'e': 0.11567161588357389}",20,1,-11.060359847941761,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
2159,False,"{'a': 0.001, 'e': 0.11555600208422448}",20,11,4.785790126747189,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2160,False,"{'a': 0.001, 'e': 0.11544050384088674}",25,8,33.505828659963726,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2161,False,"{'a': 0.001, 'e': 0.11532512103806251}",25,18,13.21609550571712,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2162,False,"{'a': 0.001, 'e': 0.11520985356036893}",25,2,9.002451637554035,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
2163,False,"{'a': 0.001, 'e': 0.11509470129253851}",25,3,3.5282835334767686,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
2164,False,"{'a': 0.001, 'e': 0.11497966411941893}",25,19,10.240450925327687,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2165,False,"{'a': 0.001, 'e': 0.11486474192597308}",20,8,15.985966609527773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2166,False,"{'a': 0.001, 'e': 0.11474993459727875}",20,10,6.267334406235305,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2167,False,"{'a': 0.001, 'e': 0.11463524201852858}",20,4,25.286184492650438,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2168,False,"{'a': 0.001, 'e': 0.11452066407502992}",30,3,49.247622499251854,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2169,False,"{'a': 0.001, 'e': 0.11440620065220493}",25,7,17.06431116004337,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2170,False,"{'a': 0.001, 'e': 0.11429185163559014}",20,13,12.528386107832636,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2171,False,"{'a': 0.001, 'e': 0.1141776169108365}",25,11,14.751310017329349,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2172,False,"{'a': 0.001, 'e': 0.11406349636370923}",25,19,6.919120392897257,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2173,False,"{'a': 0.001, 'e': 0.11394948988008788}",20,10,7.31681185449909,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2174,False,"{'a': 0.001, 'e': 0.11383559734596592}",20,11,17.657827304438594,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2175,False,"{'a': 0.001, 'e': 0.11372181864745078}",20,0,-20.247637713105977,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
2176,False,"{'a': 0.001, 'e': 0.11360815367076371}",20,0,30.683750378804163,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2177,False,"{'a': 0.001, 'e': 0.11349460230223983}",20,7,3.39970542673715,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2178,False,"{'a': 0.001, 'e': 0.11338116442832771}",30,19,20.321437340068098,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2179,False,"{'a': 0.001, 'e': 0.11326783993558948}",20,11,14.55215051031275,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2180,False,"{'a': 0.001, 'e': 0.11315462871070062}",25,13,19.852038736357837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2181,False,"{'a': 0.001, 'e': 0.11304153064044985}",25,15,17.237002542696686,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2182,False,"{'a': 0.001, 'e': 0.11292854561173918}",25,10,14.790686795823486,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2183,False,"{'a': 0.001, 'e': 0.11281567351158354}",20,14,12.776140432159789,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2184,False,"{'a': 0.001, 'e': 0.11270291422711082}",20,8,21.290365305147215,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2185,False,"{'a': 0.001, 'e': 0.11259026764556165}",20,0,29.201779306380796,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2186,False,"{'a': 0.001, 'e': 0.11247773365428958}",35,24,22.95763465647398,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2187,False,"{'a': 0.001, 'e': 0.11236531214076052}",25,16,5.505021767422407,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
2188,False,"{'a': 0.001, 'e': 0.11225300299255297}",20,14,14.594432870449044,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2189,False,"{'a': 0.001, 'e': 0.11214080609735771}",25,3,24.918751784822785,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
2190,False,"{'a': 0.001, 'e': 0.11202872134297796}",25,5,38.25173330583782,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2191,False,"{'a': 0.001, 'e': 0.11191674861732888}",30,19,19.734370838760917,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2192,False,"{'a': 0.001, 'e': 0.11180488780843774}",20,16,7.114017731591698,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2193,False,"{'a': 0.001, 'e': 0.11169313880444368}",20,10,21.743424030783935,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2194,False,"{'a': 0.001, 'e': 0.11158150149359779}",20,2,13.353163470722059,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2195,False,"{'a': 0.001, 'e': 0.11146997576426268}",20,1,25.896446494961708,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2196,False,"{'a': 0.001, 'e': 0.11135856150491262}",30,8,-23.635932117217564,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
2197,False,"{'a': 0.001, 'e': 0.1112472586041333}",20,10,3.4283453021286414,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2198,False,"{'a': 0.001, 'e': 0.1111360669506219}",20,11,4.420809517032707,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2199,False,"{'a': 0.001, 'e': 0.11102498643318673}",20,11,1.827587708994788,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2200,False,"{'a': 0.001, 'e': 0.11091401694074722}",25,8,-33.40639274501646,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
2201,False,"{'a': 0.001, 'e': 0.11080315836233387}",20,0,30.52119162435325,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2202,False,"{'a': 0.001, 'e': 0.11069241058708815}",20,11,16.32225800843512,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2203,False,"{'a': 0.001, 'e': 0.11058177350426224}",35,20,25.250087008780252,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2204,False,"{'a': 0.001, 'e': 0.11047124700321906}",20,8,23.04931044115873,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2205,False,"{'a': 0.001, 'e': 0.11036083097343202}",20,12,-28.21902432822067,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
2206,False,"{'a': 0.001, 'e': 0.11025052530448522}",25,4,1.0759687066677777,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
2207,False,"{'a': 0.001, 'e': 0.1101403298860729}",25,4,10.470481103656983,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
2208,False,"{'a': 0.001, 'e': 0.11003024460799965}",20,13,0.8365380658322765,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2209,False,"{'a': 0.001, 'e': 0.10992026936018012}",20,10,17.25921806330441,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2210,False,"{'a': 0.001, 'e': 0.10981040403263917}",25,12,23.231067661158193,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2211,False,"{'a': 0.001, 'e': 0.10970064851551141}",25,12,20.302138664644065,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2212,False,"{'a': 0.001, 'e': 0.10959100269904129}",25,12,-12.794317567746111,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
2213,False,"{'a': 0.001, 'e': 0.10948146647358296}",20,7,-31.50717805475382,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
2214,False,"{'a': 0.001, 'e': 0.10937203972960027}",25,15,19.242244818107835,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2215,False,"{'a': 0.001, 'e': 0.10926272235766643}",30,10,-74.79479008491657,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
2216,False,"{'a': 0.001, 'e': 0.10915351424846406}",25,15,12.789555708425192,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2217,False,"{'a': 0.001, 'e': 0.10904441529278498}",20,13,15.770723959787375,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2218,False,"{'a': 0.001, 'e': 0.10893542538153032}",35,15,-15.374527655594623,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
2219,False,"{'a': 0.001, 'e': 0.10882654440571013}",20,13,14.984946890804139,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2220,False,"{'a': 0.001, 'e': 0.10871777225644341}",20,0,10.217315154860033,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
2221,False,"{'a': 0.001, 'e': 0.10860910882495796}",25,16,8.162390194904138,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2222,False,"{'a': 0.001, 'e': 0.10850055400259043}",25,17,13.224401613327611,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2223,False,"{'a': 0.001, 'e': 0.10839210768078596}",25,15,4.866558426399568,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2224,False,"{'a': 0.001, 'e': 0.10828376975109819}",25,16,16.100530776124607,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2225,False,"{'a': 0.001, 'e': 0.10817554010518914}",20,8,2.9146964001021862,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2226,False,"{'a': 0.001, 'e': 0.10806741863482926}",20,12,1.5713906815140413,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2227,False,"{'a': 0.001, 'e': 0.10795940523189702}",25,13,22.311886174603206,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2228,False,"{'a': 0.001, 'e': 0.10785149978837902}",20,11,-22.017890017172235,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2229,False,"{'a': 0.001, 'e': 0.10774370219636975}",25,3,15.928305305801235,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
2230,False,"{'a': 0.001, 'e': 0.10763601234807169}",20,10,17.725458661874526,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2231,False,"{'a': 0.001, 'e': 0.10752843013579495}",30,18,24.67180270941305,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2232,False,"{'a': 0.001, 'e': 0.10742095545195732}",30,4,42.82340585999222,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2233,False,"{'a': 0.001, 'e': 0.10731358818908403}",30,9,39.91371270661374,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2234,False,"{'a': 0.001, 'e': 0.10720632823980793}",30,3,37.82098020838656,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
2235,False,"{'a': 0.001, 'e': 0.107099175496869}",20,14,0.5503668355362015,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2236,False,"{'a': 0.001, 'e': 0.10699212985311449}",20,11,9.196621476643298,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2237,False,"{'a': 0.001, 'e': 0.1068851912014987}",25,0,43.49439528504388,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2238,False,"{'a': 0.001, 'e': 0.10677835943508306}",20,0,30.286620080704076,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2239,False,"{'a': 0.001, 'e': 0.10667163444703576}",30,0,36.20668369826195,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
2240,False,"{'a': 0.001, 'e': 0.1065650161306318}",20,14,9.346404859824116,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2241,False,"{'a': 0.001, 'e': 0.1064585043792528}",25,15,17.531366310439978,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2242,False,"{'a': 0.001, 'e': 0.1063520990863871}",25,0,27.463102043321147,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
2243,False,"{'a': 0.001, 'e': 0.10624580014562934}",20,10,21.316941419598784,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2244,False,"{'a': 0.001, 'e': 0.1061396074506806}",20,15,2.8382773769223024,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
2245,False,"{'a': 0.001, 'e': 0.1060335208953481}",20,11,19.410691740180912,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2246,False,"{'a': 0.001, 'e': 0.10592754037354536}",20,0,13.706155885876905,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
2247,False,"{'a': 0.001, 'e': 0.10582166577929185}",25,14,22.482420060937894,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2248,False,"{'a': 0.001, 'e': 0.10571589700671291}",25,18,13.639512305868779,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2249,False,"{'a': 0.001, 'e': 0.10561023395003975}",30,12,23.289967499757875,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2250,False,"{'a': 0.001, 'e': 0.1055046765036094}",25,0,41.8869276163158,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2251,False,"{'a': 0.001, 'e': 0.10539922456186433}",25,0,24.050293207858548,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
2252,False,"{'a': 0.001, 'e': 0.10529387801935262}",30,12,32.915408411173765,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2253,False,"{'a': 0.001, 'e': 0.10518863677072765}",20,10,17.03660201027557,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2254,False,"{'a': 0.001, 'e': 0.10508350071074826}",30,20,10.343252476459526,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2255,False,"{'a': 0.001, 'e': 0.10497846973427834}",25,11,14.810256061362645,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2256,False,"{'a': 0.001, 'e': 0.1048735437362869}",20,9,16.982407458154604,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2257,False,"{'a': 0.001, 'e': 0.10476872261184789}",30,16,-0.766678232484006,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2258,False,"{'a': 0.001, 'e': 0.10466400625614027}",25,15,14.551154178592457,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2259,False,"{'a': 0.001, 'e': 0.10455939456444763}",25,11,24.97475170794013,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2260,False,"{'a': 0.001, 'e': 0.10445488743215826}",20,13,11.37896951929486,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2261,False,"{'a': 0.001, 'e': 0.104350484754765}",25,8,15.181856716367994,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2262,False,"{'a': 0.001, 'e': 0.10424618642786522}",30,15,25.290178013221656,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2263,False,"{'a': 0.001, 'e': 0.10414199234716055}",20,4,26.949070078454714,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2264,False,"{'a': 0.001, 'e': 0.10403790240845692}",20,14,10.113173485859528,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2265,False,"{'a': 0.001, 'e': 0.10393391650766431}",30,14,28.868060423407478,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2266,False,"{'a': 0.001, 'e': 0.10383003454079692}",25,16,14.52346521071253,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2267,False,"{'a': 0.001, 'e': 0.10372625640397273}",20,9,-1.9267881051592026,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2268,False,"{'a': 0.001, 'e': 0.10362258199341358}",30,18,21.6097979498379,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2269,False,"{'a': 0.001, 'e': 0.10351901120544502}",30,19,22.010303260704042,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2270,False,"{'a': 0.001, 'e': 0.10341554393649634}",25,9,26.75082734711333,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2271,False,"{'a': 0.001, 'e': 0.1033121800831002}",30,17,18.522380962994916,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2272,False,"{'a': 0.001, 'e': 0.10320891954189276}",20,13,4.341605217026752,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2273,False,"{'a': 0.001, 'e': 0.10310576220961341}",20,0,13.715023840620333,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2274,False,"{'a': 0.001, 'e': 0.10300270798310492}",25,15,19.19102389070839,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2275,False,"{'a': 0.001, 'e': 0.102899756759313}",20,6,23.838363296482925,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2276,False,"{'a': 0.001, 'e': 0.1027969084352864}",30,13,14.393042481104851,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2277,False,"{'a': 0.001, 'e': 0.10269416290817676}",25,13,21.01122403995579,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2278,False,"{'a': 0.001, 'e': 0.10259152007523863}",20,12,15.755763776334566,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
